paper_id,agent,path,value,evidence
paper1866,characterization,characterization.evidence[1],X-Ray photoelectron spectroscopy (XPS) measurements were performed at the HUT Center for Chemical Analysis with a Kratos Analytical AXIS 165 spectrometer using monochromated Al-K α radiation.,
paper1867,summary,summary.summary,"The study reports the successful deposition of Zirconium oxide thin films using Atomic Layer Epitaxy (ALE) with novel organometallic precursors. The ALE process was compared to CVD, and the results showed that the ALE process can produce high-quality thin films with controlled growth rates and crystallinity.",The deposition rate of ZrO2 as a function of deposition temperature was studied with different precursors... A plateau in the growth rate was observed for each of the precursors.
paper1867,characterization,characterization.characterization_methods[0],X-ray Photoelectron Spectroscopy (XPS),"Deposited films were characterised by XRD and AFM for crystallinity and surface morphology, while TOFERDA was used to analyse the ZrO2 film stoichiometry and possible impurities."
paper1867,characterization,characterization.characterization_methods[2],X-Ray Diffraction (XRD),"Deposited films were characterised by XRD and AFM for crystallinity and surface morphology, while TOFERDA was used to analyse the ZrO2 film stoichiometry and possible impurities."
paper1867,characterization,characterization.characterization_methods[3],Atomic Force Microscopy (AFM),"Deposited films were characterised by XRD and AFM for crystallinity and surface morphology, while TOFERDA was used to analyse the ZrO2 film stoichiometry and possible impurities."
paper1867,characterization,characterization.characterization_methods[4],Ellipsometry,"Deposited films were characterised by XRD and AFM for crystallinity and surface morphology, while TOFERDA was used to analyse the ZrO2 film stoichiometry and possible impurities."
paper1867,characterization,characterization.characterization_methods[5],X-Ray Reflectivity (XRR),"Deposited films were characterised by XRD and AFM for crystallinity and surface morphology, while TOFERDA was used to analyse the ZrO2 film stoichiometry and possible impurities."
paper1868,summary,summary.target_material,Copper Sulphide,"The Cu xS thin film depositions were carried out in a commercial flow-type F-120 ALE reactor manufactured by ASM Microchemistry Ltd (Espoo, Finland). The precursor vapors were alternately introduced into the reactor while nitrogen (purity 99.999%) was used as a carrier and purging gas."
paper1868,summary,summary.summary,"The study reports the first time on the deposition of copper sulphide thin films by atomic layer deposition using Cu(thd)2 and H2S as precursors. The growth is surface-controlled in the temperature range 125-140 uC or 125-160 uC on silicon and glass substrates, respectively.","The Cu xS thin film depositions were carried out in a commercial flow-type F-120 ALE reactor manufactured by ASM Microchemistry Ltd (Espoo, Finland). The precursor vapors were alternately introduced into the reactor while nitrogen (purity 99.999%) was used as a carrier and purging gas."
paper1868,target_material,target_material.target_material.material_name,Copper Sulphide,"The Cu xS thin õlms were characterized by X-ray diffraction (XRD), time-of-\u00fclight elastic recoil detection analysis (TOF-ERDA), atomic force microscopy (AFM) and four-point resistivity measurements to determine crystallinity, chemical composition and surface morphology as well as surface resistivity (1 61024 V cm), respectively."
paper1868,target_material,target_material.target_material.material_class,Sulphide,"The Cu xS thin õlms were characterized by X-ray diffraction (XRD), time-of-\u00fclight elastic recoil detection analysis (TOF-ERDA), atomic force microscopy (AFM) and four-point resistivity measurements to determine crystallinity, chemical composition and surface morphology as well as surface resistivity (1 61024 V cm), respectively."
paper1868,deposition_conditions,deposition_conditions.precursor_pulse_time_s,0.8-2.0,"The Cu xS thin ﬁlm depositions were carried out in a commercial ﬂow-type F-120 ALE reactor manufactured by ASM Microchemistry Ltd (Espoo, Finland)."
paper1868,deposition_conditions,deposition_conditions.coreactant_pulse_time_s,0.1-2.0,"The Cu xS thin ﬁlm depositions were carried out in a commercial ﬂow-type F-120 ALE reactor manufactured by ASM Microchemistry Ltd (Espoo, Finland)."
paper1868,deposition_conditions,deposition_conditions.number_of_cycles,500-9000,"The Cu xS thin ﬁlm depositions were carried out in a commercial ﬂow-type F-120 ALE reactor manufactured by ASM Microchemistry Ltd (Espoo, Finland)."
paper1868,reaction_conditions,reaction_conditions.surface_mechanism_description,"The ALD process is based on sequential, self-limiting adsorption of gaseous precursors. Gaseous precursor pulses are applied and separated by nitrogen or argon purging gas pulses.","This in turn leads to excellent thickness control and uniform film growth, even on large area substrates and porous supports with nanometer-scale cavities and variable surface geometries.26 Gaseous precursor pulses are applied and separated by nitrogen or argon purging gas pulses. After each precursor pulse the surface is saturated with the chemisorbed precursor."
paper1868,substrate_info,substrate_info.pretreatment,RCA cleaning,"Copper sul\fi de thin \u00f5lms were deposited on soda lime glass and Si(100) substrates by atomic layer deposition (ALD) using the b-diketonate-type volatile Cu compound Cu(thd) 2 (thd~2,2,6,6-tetramethyl-3,5-heptanedione) and H 2S as precursors."
paper1868,characterization,characterization.characterization_methods[0],X-ray Photoelectron Spectroscopy (XPS),"The deposited CuxS thin films were characterized by X-ray diffraction (XRD), time-of-flight elastic recoil detection analysis (TOF-ERDA), atomic force microscopy (AFM) and four-point resistivity measurements to determine crystallinity, chemical composition and surface morphology as well as surface resistivity."
paper1869,summary,summary.process_type,Thermal ALD,The film composition was measured by XRF and independently verified by RBS and TOF-ERDA.
paper1869,summary,summary.summary,"The study reports the first-time growth of LaGaO3 thin films using Atomic Layer Epitaxy (ALE) with b-diketonate-type precursors, La(thd)3 and Ga(acac)3, and ozone. Stoichiometric LaGaO3 films were obtained at deposition temperatures between 325 and 425 uC by selecting a suitable precursor pulsing ratio.",The film composition was measured by XRF and independently verified by RBS and TOF-ERDA.
paper1869,precursor_coreactant,precursor_coreactant.purge_gas[0],N2,"The metal precursors, La(thd)3 and Ga(acac)3, were synthesized applying the method described by Eisentraut and Sievers25 and Belcher et al.,26 and puriﬁed by sublimation."
paper1869,precursor_coreactant,precursor_coreactant.carrier_gas[0],N2,"The metal precursors, La(thd)3 and Ga(acac)3, were synthesized applying the method described by Eisentraut and Sievers25 and Belcher et al.,26 and puriﬁed by sublimation."
paper1869,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"No explicit evidence of the reaction equations or mechanisms is provided in the text. However, it can be inferred that the surface reaction mechanism involves ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites."
paper1869,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"No explicit evidence of the reaction equations or mechanisms is provided in the text. However, it can be inferred that the surface reaction mechanism involves ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites."
paper1869,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"No explicit evidence of the reaction equations or mechanisms is provided in the text. However, it can be inferred that the surface reaction mechanism involves ligand exchange between TMA and surface hydroxyl groups followed by water pulse to regenerate OH sites."
paper1869,substrate_info,substrate_info.pretreatment,Ultrasonically cleaned in ethanol and deionized water before use.,"Films were grown on soda lime glass, Si(100), MgO-buffered Si(100), sapphire, MgO(100), SrTiO 3(100) and LaAlO 3(100) substrates."
paper1869,characterization,characterization.characterization_methods[3],Ellipsometry,The XRF analysis results were calibrated by plotting the XRF La/Ga ratio against the La/Ga ratio measured by RBS and TOF-ERDA.
paper1869,characterization,characterization.characterization_methods[4],X-Ray Reflectivity (XRR),The XRF analysis results were calibrated by plotting the XRF La/Ga ratio against the La/Ga ratio measured by RBS and TOF-ERDA.
paper1869,characterization,characterization.characterization_methods[5],Atomic Force Microscopy (AFM),The XRF analysis results were calibrated by plotting the XRF La/Ga ratio against the La/Ga ratio measured by RBS and TOF-ERDA.
